Time,I(Lo)
0.029515299999878977,0.03881733540471307
0.029515399999878976,0.038942531233429785
0.029515499999878975,0.039067727061142941
0.029515599999878975,0.03919292288785254
0.029515699999878974,0.039318118713558579
0.029515799999878974,0.039021790697758275
0.029515899999878973,0.038634046708319394
0.029515999999878972,0.038246302373811797
0.029516099999878972,0.037858557583640651
0.029516199999878971,0.03747081234444806
0.029516299999878971,0.037083066662876141
0.02951639999987897,0.036695320545567012
0.029516499999878969,0.03630757399916279
0.029516599999878969,0.0359198270303056
0.029516699999878968,0.035532079645637565
0.029516799999878968,0.035144331851800825
0.029516899999878967,0.03475658365543751
0.029516999999878966,0.034368835063189759
0.029517099999878966,0.033981086081699717
0.029517199999878965,0.033593336717609529
0.029517299999878965,0.033205586977561347
0.029517399999878964,0.032817836868197316
0.029517499999878963,0.032430086396159595
0.029517599999878963,0.032042335568090344
0.029517699999878962,0.031654584390631721
0.029517799999878962,0.031266832870425892
0.029517899999878961,0.030879081014115014
0.029517999999878961,0.030491328828341258
0.02951809999987896,0.030103576319746795
0.029518199999878959,0.029715823494973797
0.029518299999878959,0.029328070360664437
0.029518399999878958,0.028940316923460892
0.029518499999878958,0.028552563190005341
0.029518599999878957,0.028164809166939961
0.029518699999878956,0.027777054860906931
0.029518799999878956,0.02738930027854844
0.029518899999878955,0.027001545426506669
0.029518999999878955,0.026613790311423798
0.029519099999878954,0.026226034939942015
0.029519199999878953,0.02583827931870351
0.029519299999878953,0.02545052345435047
0.029519399999878952,0.02506276735352508
0.029519499999878952,0.024675011022869533
0.029519599999878951,0.024287254469026017
0.02951969999987895,0.02389949769863672
0.02951979999987895,0.023511740718343832
0.029519899999878949,0.023123983534789547
0.029519999999878949,0.022736226154616054
0.029520099999878948,0.022348468584465545
0.029520199999878947,0.02196071083098021
0.029520299999878947,0.021572952900802234
0.029520399999878946,0.02118519480057381
0.029520499999878946,0.020797436536937129
0.029520599999878945,0.02040967811653438
0.029520699999878944,0.020021919546007749
0.029520799999878944,0.019634160831999422
0.029520899999878943,0.019246401981151587
0.029520999999878943,0.01885864300010643
0.029521099999878942,0.018470883895506131
0.029521199999878942,0.018083124673992874
0.029521299999878941,0.017695365342208842
0.02952139999987894,0.017307605906796215
0.02952149999987894,0.016919846374397168
0.029521599999878939,0.016532086751653879
0.029521699999878939,0.016144327045208521
0.029521799999878938,0.015756567261703266
0.029521899999878937,0.015368807407780287
0.029521999999878937,0.01498104749008175
0.029522099999878936,0.01459328751524982
0.029522199999878936,0.014205527489926661
0.029522299999878935,0.013817767420754435
0.029522399999878934,0.013430007314375297
0.029522499999878934,0.013042247177431405
0.029522599999878933,0.01265448701656491
0.029522699999878933,0.012266726838417962
0.029522799999878932,0.011878966649632708
0.029522899999878931,0.01149120645685129
0.029522999999878931,0.011103446266715847
0.02952309999987893,0.010715686085868516
0.02952319999987893,0.01032792592095143
0.029523299999878929,0.0099401657786067181
0.029523399999878928,0.0095524056654765037
0.029523499999878928,0.009164645588202909
0.029523599999878927,0.0087768855534280515
0.029523699999878927,0.0083891255677940434
0.029523799999878926,0.0080013656379429952
0.029523899999878925,0.0076136057705170103
0.029523999999878925,0.007225845972158188
0.029524099999878924,0.0068380862495086249
0.029524199999878924,0.0064503266092104114
0.029524299999878923,0.006062567057905633
0.029524399999878922,0.0056748076022363706
0.029524499999878922,0.0052870482488447
0.029524599999878921,0.0048992890043726917
0.029524699999878921,0.0045115298754624111
0.02952479999987892,0.0041237708687559185
0.02952489999987892,0.0037360119908952678
0.029524999999878919,0.0033482532485225079
0.029525099999878918,0.0029604946482796823
