Time,D,PWM,Vtri
0.037396200000045413,0.40000000000000002,1,0.15199999820578411
0.037396300000045415,0.40000000000000002,1,0.14799999820566975
0.037396400000045418,0.40000000000000002,1,0.1439999982055554
0.037396500000045421,0.40000000000000002,1,0.13999999820544107
0.037396600000045424,0.40000000000000002,1,0.13599999820532671
0.037396700000045427,0.40000000000000002,1,0.13199999820521235
0.03739680000004543,0.40000000000000002,1,0.127999998205098
0.037396900000045433,0.40000000000000002,1,0.12399999820498364
0.037397000000045436,0.40000000000000002,1,0.11999999820486928
0.037397100000045438,0.40000000000000002,1,0.11599999820475494
0.037397200000045441,0.40000000000000002,1,0.11199999820464059
0.037397300000045444,0.40000000000000002,1,0.10799999820452623
0.037397400000045447,0.40000000000000002,1,0.10399999820441187
0.03739750000004545,0.40000000000000002,1,0.09999999820429753
0.037397600000045453,0.40000000000000002,1,0.095999998204183173
0.037397700000045456,0.40000000000000002,1,0.091999998204068817
0.037397800000045459,0.40000000000000002,1,0.08799999820395446
0.037397900000045461,0.40000000000000002,1,0.083999998203840118
0.037398000000045464,0.40000000000000002,1,0.079999998203725761
0.037398100000045467,0.40000000000000002,1,0.075999998203611405
0.03739820000004547,0.40000000000000002,1,0.071999998203497048
0.037398300000045473,0.40000000000000002,1,0.067999998203382706
0.037398400000045476,0.40000000000000002,1,0.063999998203268349
0.037398500000045479,0.40000000000000002,1,0.059999998203153992
0.037398600000045482,0.40000000000000002,1,0.055999998203039643
0.037398700000045484,0.40000000000000002,1,0.051999998202925286
0.037398800000045487,0.40000000000000002,1,0.047999998202810937
0.03739890000004549,0.40000000000000002,1,0.04399999820269658
0.037399000000045493,0.40000000000000002,1,0.039999998202582231
0.037399100000045496,0.40000000000000002,1,0.035999998202467874
0.037399200000045499,0.40000000000000002,1,0.031999998202353525
0.037399300000045502,0.40000000000000002,1,0.027999998202239171
0.037399400000045505,0.40000000000000002,1,0.023999998202124818
0.037399500000045507,0.40000000000000002,1,0.019999998202010465
0.03739960000004551,0.40000000000000002,1,0.015999998201896112
0.037399700000045513,0.40000000000000002,1,0.011999998201781759
0.037399800000045516,0.40000000000000002,1,0.0079999982016674062
0.037399900000045519,0.40000000000000002,1,0.0039999982015530532
0.037400000000045522,0.40000000000000002,1,1.7985612998929517e-009
0.037400100000045525,0.40000000000000002,1,0.0040000017986767632
0.037400200000045528,0.40000000000000002,1,0.0080000017987922264
0.03740030000004553,0.40000000000000002,1,0.01200000179890769
0.037400400000045533,0.40000000000000002,1,0.016000001799023153
0.037400500000045536,0.40000000000000002,1,0.020000001799138616
0.037400600000045539,0.40000000000000002,1,0.02400000179925408
0.037400700000045542,0.40000000000000002,1,0.028000001799369543
0.037400800000045545,0.40000000000000002,1,0.032000001799485006
0.037400900000045548,0.40000000000000002,1,0.036000001799600466
0.037401000000045551,0.40000000000000002,1,0.040000001799715933
0.037401100000045553,0.40000000000000002,1,0.044000001799831392
0.037401200000045556,0.40000000000000002,1,0.048000001799946859
0.037401300000045559,0.40000000000000002,1,0.052000001800062319
0.037401400000045562,0.40000000000000002,1,0.056000001800177786
0.037401500000045565,0.40000000000000002,1,0.060000001800293246
0.037401600000045568,0.40000000000000002,1,0.064000001800408712
0.037401700000045571,0.40000000000000002,1,0.068000001800524179
0.037401800000045574,0.40000000000000002,1,0.072000001800639632
0.037401900000045576,0.40000000000000002,1,0.076000001800755099
0.037402000000045579,0.40000000000000002,1,0.080000001800870565
0.037402100000045582,0.40000000000000002,1,0.084000001800986032
0.037402200000045585,0.40000000000000002,1,0.088000001801101485
0.037402300000045588,0.40000000000000002,1,0.092000001801216952
0.037402400000045591,0.40000000000000002,1,0.096000001801332419
0.037402500000045594,0.40000000000000002,1,0.10000000180144789
0.037402600000045597,0.40000000000000002,1,0.10400000180156334
0.037402700000045599,0.40000000000000002,1,0.1080000018016788
0.037402800000045602,0.40000000000000002,1,0.11200000180179427
0.037402900000045605,0.40000000000000002,1,0.11600000180190974
0.037403000000045608,0.40000000000000002,1,0.12000000180202519
0.037403100000045611,0.40000000000000002,1,0.12400000180214066
0.037403200000045614,0.40000000000000002,1,0.12800000180225612
0.037403300000045617,0.40000000000000002,1,0.13200000180237159
0.03740340000004562,0.40000000000000002,1,0.13600000180248706
0.037403500000045622,0.40000000000000002,1,0.14000000180260253
0.037403600000045625,0.40000000000000002,1,0.14400000180271796
