Time,tensao_indutor
0.037398600000045482,74.993624469862993
0.037398700000045484,74.993622544092133
0.037398800000045487,74.993620618321273
0.03739890000004549,74.993618692550484
0.037399000000045493,74.993616766779752
0.037399100000045496,74.993614841009105
0.037399200000045499,74.993612915238458
0.037399300000045502,74.993610989467868
0.037399400000045505,74.993609063697335
0.037399500000045507,74.99360713792683
0.03739960000004551,74.993605212156382
0.037399700000045513,74.993603286386019
0.037399800000045516,74.993601360615656
0.037399900000045519,74.993599434845407
0.037400000000045522,74.99359750907513
0.037400100000045525,74.993595583304938
0.037400200000045528,74.993593657534802
0.03740030000004553,74.993591731764724
0.037400400000045533,74.993589805994674
0.037400500000045536,74.993587880224652
0.037400600000045539,74.993585954454716
0.037400700000045542,74.993584028684836
0.037400800000045545,74.993582102914999
0.037400900000045548,74.993580177145191
0.037401000000045551,74.993578251375453
0.037401100000045553,74.99357632560573
0.037401200000045556,74.993574399836092
0.037401300000045559,74.993572474066511
0.037401400000045562,74.993570548296944
0.037401500000045565,74.993568622527448
0.037401600000045568,74.993566696757995
0.037401700000045571,74.993564770988598
0.037401800000045574,74.99356284521923
0.037401900000045576,74.993560919449934
0.037402000000045579,74.993558993680708
0.037402100000045582,74.993557067911468
0.037402200000045585,74.993555142142341
0.037402300000045588,74.993553216373229
0.037402400000045591,74.993551290604188
0.037402500000045594,74.993549364835161
0.037402600000045597,74.993547439066219
0.037402700000045599,74.993545513297306
0.037402800000045602,74.99354358752845
0.037402900000045605,74.99354166175965
0.037403000000045608,74.993539735990865
0.037403100000045611,74.993537810222151
0.037403200000045614,74.993535884453507
0.037403300000045617,74.993533958684878
0.03740340000004562,74.993532032916335
0.037403500000045622,74.993530107147805
0.037403600000045625,74.993528181379361
0.037403700000045628,74.993526255610931
0.037403800000045631,74.993524329842586
0.037403900000045634,74.993522404074284
0.037404000000045637,74.99352047830601
0.03740410000004564,74.993518552537793
0.037404200000045643,74.993516626769605
0.037404300000045645,74.993514701001487
0.037404400000045648,74.993512775233427
0.037404500000045651,74.993510849465423
0.037404600000045654,74.993508923697448
0.037404700000045657,74.993506997929543
