Time,Io,I3
0.040480200000134095,0.8013677259555152,1.2505552149377763e-005
0.040480300000134098,0.8013936181328063,1.2505552149377763e-005
0.040480400000134101,0.80141948188838796,1.2505552149377763e-005
0.040480500000134104,0.80144533143311492,1.2505552149377763e-005
0.040480600000134107,0.80147116676698715,1.2519763004092965e-005
0.040480700000134109,0.80149700210085939,1.2519763004092965e-005
0.040480800000134112,0.8015228090130222,1.2519763004092965e-005
0.040480900000134115,0.80154860171433029,1.2505552149377763e-005
0.040481000000134118,0.80157438731021102,1.2505552149377763e-005
0.040481100000134121,0.80160015158980968,1.2505552149377763e-005
0.040481200000134124,0.80162590876398099,1.2505552149377763e-005
0.040481300000134127,0.80165164462187022,1.2519763004092965e-005
0.04048140000013413,0.80167738047975945,1.2505552149377763e-005
0.040481500000134132,0.80170307370508453,1.2505552149377763e-005
0.040481600000134135,0.80172876693040962,1.2505552149377763e-005
0.040481700000134138,0.80175444594487999,1.2519763004092965e-005
0.040481800000134141,0.80178011074849564,1.2519763004092965e-005
0.040481900000134144,0.80180576844668394,1.2519763004092965e-005
