Time,corrente_na_carga,I_entrada
0.21745180000522302,-1.2036593943776097e-005,0.52553636464836018
0.21745190000522302,-1.2022383089060895e-005,0.52580301712623623
0.21745200000522302,-1.2036593943776097e-005,0.52606968381496699
0.21745210000522303,-1.2022383089060895e-005,0.52633633629284304
0.21745220000522303,-1.2022383089060895e-005,0.52660298877071909
0.21745230000522303,-1.2022383089060895e-005,0.52686965545944986
0.21745240000522303,-1.2008172234345693e-005,0.52713630793732591
0.21745250000522304,-1.2022383089060895e-005,0.52740297462605668
0.21745260000522304,-1.2008172234345693e-005,0.52766962710393273
0.21745270000522304,-1.2008172234345693e-005,0.52793627958180878
0.21745280000522305,-1.2008172234345693e-005,0.52820294627053954
0.21745290000522305,-1.2008172234345693e-005,0.52846959874841559
0.21745300000522305,-1.2008172234345693e-005,0.52873625122629164
0.21745310000522305,-1.2008172234345693e-005,0.52900291791502241
0.21745320000522306,-1.2008172234345693e-005,0.52926957039289846
0.21745330000522306,-1.2008172234345693e-005,0.52953622287077451
0.21745340000522306,-1.1993961379630491e-005,0.52980288955950527
0.21745350000522307,-1.1993961379630491e-005,0.53006954203738132
0.21745360000522307,-1.2008172234345693e-005,0.53033620872611209
0.21745370000522307,-1.1993961379630491e-005,0.53060286120398814
0.21745380000522307,-1.1993961379630491e-005,0.53086951368186419
0.21745390000522308,-1.1993961379630491e-005,0.53113618037059496
0.21745400000522308,-1.1993961379630491e-005,0.53140283284847101
0.21745410000522308,-1.1993961379630491e-005,0.53166948532634706
0.21745420000522309,-1.1979750524915289e-005,0.53193615201507782
0.21745430000522309,-1.1993961379630491e-005,0.53220280449295387
0.21745440000522309,-1.1979750524915289e-005,0.53246945697082992
0.21745450000522309,-1.1993961379630491e-005,0.53273612365956069
0.2174546000052231,-1.1979750524915289e-005,0.53300277613743674
0.2174547000052231,-1.1979750524915289e-005,0.53326942861531279
0.2174548000052231,-1.1979750524915289e-005,0.53353609530404356
0.21745490000522311,-1.1965539670200087e-005,0.53380274778191961
0.21745500000522311,-1.1979750524915289e-005,0.53406941447065037
0.21745510000522311,-1.1979750524915289e-005,0.53433606694852642
0.21745520000522311,-1.1965539670200087e-005,0.53460271942640247
0.21745530000522312,-1.1965539670200087e-005,0.53486938611513324
0.21745540000522312,-1.1965539670200087e-005,0.53513603859300929
0.21745550000522312,-1.1979750524915289e-005,0.53540269107088534
